order_item_id,order_id,product_id,quantity,unit_price,discount
821,321,68,2,50546.01,20.0
822,321,51,4,9186.86,20.0
823,321,33,4,29766.53,5.0
824,322,88,3,9404.09,0.0
825,322,27,4,4568.95,0.0
826,322,41,4,7195.64,5.0
827,322,24,2,61484.98,0.0
828,323,8,3,22821.11,0.0
829,323,11,2,14798.13,0.0
830,323,72,2,3049.09,15.0
831,323,61,2,32317.12,5.0
832,324,17,1,51126.99,20.0
833,324,51,3,9186.86,0.0
834,325,41,4,7195.64,5.0
835,325,19,1,5338.31,5.0
836,326,34,1,1627.35,10.0
837,326,28,3,51188.01,0.0
838,326,80,1,49525.87,20.0
839,327,38,3,45556.45,15.0
840,327,58,3,33801.25,0.0
841,327,52,3,11464.42,20.0
842,327,63,3,17704.09,10.0
843,328,80,2,49525.87,5.0
844,329,13,2,10699.88,15.0
845,329,93,1,35451.03,5.0
846,330,82,3,60550.55,5.0
847,330,3,3,4965.67,15.0
848,330,71,1,48097.15,0.0
849,331,8,2,22821.11,0.0
850,332,89,3,8490.11,15.0
851,332,75,3,40520.0,10.0
852,332,17,2,51126.99,10.0
853,332,31,4,41426.86,5.0
854,333,60,4,6814.56,20.0
855,334,43,3,19550.36,20.0
856,334,78,2,27415.0,0.0
857,334,25,4,24414.21,20.0
858,335,71,1,48097.15,0.0
859,335,25,4,24414.21,20.0
860,335,99,1,9112.95,5.0
861,335,80,1,49525.87,5.0
862,336,50,1,15587.26,0.0
863,336,44,2,49431.27,10.0
864,336,48,4,55719.32,20.0
865,337,4,1,13786.06,20.0
866,337,46,2,39469.51,10.0
867,337,10,1,36772.23,20.0
868,338,36,4,29220.56,20.0
869,338,32,2,47773.55,10.0
870,338,22,2,17067.94,10.0
871,339,6,4,23477.27,20.0
872,339,77,2,15588.88,10.0
873,339,45,1,13140.29,5.0
874,340,34,3,1627.35,10.0
875,340,13,4,10699.88,5.0
876,340,48,2,55719.32,15.0
877,341,6,2,23477.27,10.0
878,341,97,4,48283.78,10.0
879,342,17,3,51126.99,15.0
880,342,44,2,49431.27,0.0
881,343,16,3,20180.87,20.0
882,344,31,3,41426.86,15.0
883,344,4,2,13786.06,20.0
884,344,8,3,22821.11,15.0
885,344,63,2,17704.09,10.0
886,345,40,2,48648.82,10.0
887,345,38,1,45556.45,5.0
888,345,39,2,60636.43,0.0
889,345,3,2,4965.67,5.0
890,346,76,1,22659.67,10.0
891,347,80,1,49525.87,15.0
892,347,55,2,26946.51,0.0
893,347,100,3,47242.23,20.0
894,348,2,4,37058.41,10.0
895,349,80,2,49525.87,5.0
896,350,14,2,18638.1,0.0
897,350,60,4,6814.56,0.0
898,351,37,4,4157.84,10.0
899,351,36,1,29220.56,15.0
900,351,10,1,36772.23,0.0
901,351,99,2,9112.95,5.0
902,352,78,3,27415.0,20.0
903,353,85,2,29027.72,15.0
904,353,44,2,49431.27,20.0
905,354,90,4,9479.51,0.0
906,354,41,2,7195.64,10.0
907,355,68,4,50546.01,15.0
908,355,90,1,9479.51,20.0
909,355,96,2,36347.49,10.0
910,356,27,1,4568.95,5.0
911,356,82,1,60550.55,10.0
912,357,6,4,23477.27,5.0
913,357,46,1,39469.51,10.0
914,357,90,1,9479.51,5.0
915,357,97,3,48283.78,15.0
916,358,7,3,35676.25,15.0
917,358,38,2,45556.45,0.0
918,359,9,3,6781.71,15.0
919,359,51,3,9186.86,15.0
920,359,65,1,25655.99,20.0
921,360,79,1,59063.2,15.0
922,360,38,3,45556.45,10.0
923,361,64,1,47322.35,10.0
924,362,20,4,8509.0,0.0
925,362,97,2,48283.78,10.0
926,362,76,2,22659.67,15.0
927,363,85,1,29027.72,20.0
928,363,49,2,6186.77,15.0
929,364,52,4,11464.42,0.0
930,364,69,3,9404.11,5.0
931,364,95,1,7395.63,5.0
932,364,9,1,6781.71,0.0
933,365,50,3,15587.26,0.0
934,365,40,1,48648.82,0.0
935,365,20,1,8509.0,20.0
936,366,66,2,2891.58,10.0
937,366,99,2,9112.95,0.0
938,367,74,3,14704.14,15.0
939,367,99,1,9112.95,15.0
940,367,37,4,4157.84,10.0
941,367,56,3,51601.9,15.0
942,368,26,4,44612.14,20.0
943,369,92,2,51582.74,0.0
944,369,40,1,48648.82,15.0
945,370,98,3,8416.8,15.0
946,370,90,3,9479.51,20.0
947,371,73,1,1218.25,5.0
948,372,79,3,59063.2,5.0
949,372,60,1,6814.56,10.0
950,373,20,4,8509.0,5.0
951,373,96,3,36347.49,15.0
952,373,39,2,60636.43,10.0
953,374,3,4,4965.67,5.0
954,374,14,1,18638.1,5.0
955,375,99,4,9112.95,20.0
956,375,12,2,18914.62,0.0
957,375,22,1,17067.94,5.0
958,376,31,2,41426.86,10.0
959,376,53,3,29550.3,0.0
960,377,65,3,25655.99,15.0
961,377,68,2,50546.01,10.0
962,378,13,1,10699.88,5.0
963,378,44,2,49431.27,10.0
964,379,89,4,8490.11,0.0
965,379,3,4,4965.67,15.0
966,379,73,2,1218.25,5.0
967,379,33,1,29766.53,20.0
968,380,73,3,1218.25,5.0
969,380,92,4,51582.74,15.0
970,380,96,2,36347.49,15.0
971,381,48,4,55719.32,0.0
972,381,62,4,49282.11,5.0
973,382,16,1,20180.87,0.0
974,383,90,2,9479.51,5.0
975,383,87,4,9968.06,10.0
976,383,58,3,33801.25,15.0
977,383,2,4,37058.41,5.0
978,384,48,3,55719.32,20.0
979,385,74,4,14704.14,20.0
980,385,84,3,48821.23,5.0
981,386,74,3,14704.14,15.0
982,386,24,2,61484.98,15.0
983,387,75,4,40520.0,20.0
984,388,34,3,1627.35,15.0
985,388,10,1,36772.23,15.0
986,388,65,3,25655.99,10.0
987,388,5,2,55145.14,10.0
988,389,17,3,51126.99,20.0
989,389,33,1,29766.53,5.0
990,389,23,1,30218.35,20.0
991,390,24,2,61484.98,15.0
992,390,42,3,17365.38,15.0
993,390,73,1,1218.25,15.0
994,391,91,4,19216.8,10.0
995,392,28,4,51188.01,10.0
996,392,87,3,9968.06,10.0
997,392,7,2,35676.25,10.0
998,393,38,4,45556.45,15.0
999,393,76,4,22659.67,20.0
1000,393,86,4,19658.07,10.0
1001,393,77,3,15588.88,20.0
1002,394,12,2,18914.62,15.0
1003,394,89,1,8490.11,10.0
1004,395,29,1,4861.83,5.0
1005,395,97,1,48283.78,20.0
1006,396,34,4,1627.35,10.0
1007,396,36,2,29220.56,5.0
1008,397,57,4,28954.69,0.0
1009,397,93,3,35451.03,10.0
1010,397,10,4,36772.23,10.0
1011,398,89,4,8490.11,20.0
1012,398,76,2,22659.67,10.0
1013,398,37,4,4157.84,0.0
1014,399,81,1,46748.32,15.0
1015,399,87,3,9968.06,20.0
1016,399,20,1,8509.0,20.0
1017,400,39,4,60636.43,15.0
1018,400,27,1,4568.95,10.0
1019,400,77,4,15588.88,0.0
1020,401,1,3,61223.09,0.0
1021,402,26,4,44612.14,15.0
1022,402,8,1,22821.11,20.0
1023,402,13,4,10699.88,15.0
1024,402,77,3,15588.88,5.0
1025,403,40,3,48648.82,10.0
1026,403,51,1,9186.86,10.0
1027,403,84,1,48821.23,20.0
1028,403,74,3,14704.14,10.0
1029,404,26,3,44612.14,0.0
1030,404,6,4,23477.27,20.0
1031,404,12,3,18914.62,0.0
1032,404,79,2,59063.2,15.0
1033,405,97,3,48283.78,0.0
1034,405,24,3,61484.98,0.0
1035,405,82,1,60550.55,10.0
1036,406,51,4,9186.86,10.0
1037,406,97,3,48283.78,0.0
1038,406,98,1,8416.8,10.0
1039,407,8,3,22821.11,15.0
1040,407,60,4,6814.56,20.0
1041,408,23,3,30218.35,0.0
1042,408,27,3,4568.95,15.0
1043,408,60,1,6814.56,0.0
1044,408,1,4,61223.09,15.0
1045,409,88,1,9404.09,15.0
1046,409,23,1,30218.35,0.0
1047,410,46,1,39469.51,20.0
1048,410,9,4,6781.71,20.0
1049,411,39,2,60636.43,5.0
1050,412,49,4,6186.77,20.0
1051,412,51,2,9186.86,5.0
1052,413,98,1,8416.8,5.0
1053,413,43,2,19550.36,20.0
1054,413,37,4,4157.84,0.0
1055,414,31,1,41426.86,5.0
1056,414,45,1,13140.29,0.0
1057,414,41,2,7195.64,5.0
1058,414,57,1,28954.69,20.0
1059,415,94,1,21142.54,15.0
1060,415,36,4,29220.56,5.0
1061,415,70,3,1424.63,5.0
1062,415,52,2,11464.42,10.0
1063,416,80,2,49525.87,10.0
1064,417,99,4,9112.95,20.0
1065,417,45,2,13140.29,20.0
1066,417,40,2,48648.82,15.0
1067,417,23,4,30218.35,5.0
1068,418,72,1,3049.09,0.0
1069,418,17,4,51126.99,5.0
1070,418,62,2,49282.11,10.0
1071,418,75,3,40520.0,10.0
1072,419,83,1,26329.7,5.0
1073,419,50,3,15587.26,10.0
1074,419,77,2,15588.88,5.0
1075,420,24,4,61484.98,0.0
1076,421,80,4,49525.87,5.0
1077,421,33,2,29766.53,0.0
1078,421,83,4,26329.7,15.0
1079,421,26,4,44612.14,10.0
1080,422,34,2,1627.35,0.0
1081,423,71,4,48097.15,20.0
1082,423,56,3,51601.9,20.0
1083,423,93,3,35451.03,5.0
1084,423,58,2,33801.25,15.0
1085,424,65,2,25655.99,20.0
1086,424,23,3,30218.35,20.0
1087,424,77,1,15588.88,5.0
1088,424,29,4,4861.83,20.0
1089,425,46,4,39469.51,10.0
1090,425,31,2,41426.86,15.0
1091,425,79,4,59063.2,0.0
1092,425,85,4,29027.72,10.0
1093,426,31,2,41426.86,15.0
1094,427,24,4,61484.98,0.0
1095,427,49,3,6186.77,10.0
1096,427,14,2,18638.1,15.0
1097,428,77,2,15588.88,0.0
1098,429,83,2,26329.7,15.0
1099,429,72,2,3049.09,15.0
1100,429,15,1,38780.21,10.0
1101,429,56,1,51601.9,15.0
1102,430,100,4,47242.23,10.0
1103,431,79,2,59063.2,0.0
1104,431,14,1,18638.1,0.0
1105,431,74,4,14704.14,10.0
1106,431,38,2,45556.45,10.0
1107,432,58,2,33801.25,15.0
1108,433,94,1,21142.54,10.0
1109,434,66,2,2891.58,10.0
1110,434,72,2,3049.09,0.0
1111,435,51,2,9186.86,10.0
1112,436,74,1,14704.14,15.0
1113,437,37,4,4157.84,20.0
1114,437,14,3,18638.1,5.0
1115,437,1,2,61223.09,5.0
1116,437,35,4,40574.09,10.0
1117,438,38,1,45556.45,0.0
1118,438,69,1,9404.11,10.0
1119,439,31,2,41426.86,10.0
1120,439,33,2,29766.53,5.0
1121,439,63,3,17704.09,10.0
1122,439,26,1,44612.14,10.0
1123,440,79,3,59063.2,0.0
1124,440,31,2,41426.86,20.0
1125,441,70,1,1424.63,5.0
1126,441,79,2,59063.2,5.0
1127,442,53,3,29550.3,10.0
1128,442,1,1,61223.09,0.0
1129,442,88,4,9404.09,0.0
1130,442,98,2,8416.8,15.0
1131,443,51,4,9186.86,15.0
1132,443,97,3,48283.78,20.0
1133,443,79,4,59063.2,0.0
1134,444,93,2,35451.03,5.0
1135,444,71,2,48097.15,0.0
1136,444,68,1,50546.01,10.0
1137,444,88,4,9404.09,0.0
1138,445,70,1,1424.63,5.0
1139,445,65,4,25655.99,0.0
1140,445,11,4,14798.13,20.0
1141,446,22,4,17067.94,15.0
1142,446,77,3,15588.88,15.0
1143,446,10,4,36772.23,5.0
1144,446,30,3,29540.77,15.0
1145,447,37,2,4157.84,15.0
1146,447,96,3,36347.49,20.0
1147,447,47,1,23051.77,10.0
1148,447,84,3,48821.23,20.0
1149,448,88,1,9404.09,0.0
1150,449,77,2,15588.88,20.0
1151,449,62,2,49282.11,15.0
1152,449,96,3,36347.49,10.0
1153,449,60,3,6814.56,0.0
1154,450,45,4,13140.29,15.0
1155,450,40,2,48648.82,0.0
1156,451,48,4,55719.32,10.0
1157,451,94,1,21142.54,0.0
1158,451,86,4,19658.07,5.0
1159,451,82,2,60550.55,15.0
1160,452,69,2,9404.11,20.0
1161,452,91,3,19216.8,20.0
1162,453,90,4,9479.51,15.0
1163,453,3,1,4965.67,15.0
1164,454,40,2,48648.82,15.0
1165,455,74,1,14704.14,0.0
1166,455,48,3,55719.32,0.0
1167,455,60,4,6814.56,0.0
1168,456,94,1,21142.54,20.0
1169,457,94,2,21142.54,10.0
1170,457,79,4,59063.2,0.0
1171,458,37,1,4157.84,5.0
1172,459,83,4,26329.7,0.0
1173,460,64,1,47322.35,0.0
1174,460,99,3,9112.95,20.0
1175,460,63,2,17704.09,15.0
1176,461,46,4,39469.51,15.0
1177,462,88,4,9404.09,10.0
1178,463,81,1,46748.32,0.0
1179,463,53,4,29550.3,15.0
1180,464,40,1,48648.82,10.0
1181,464,13,3,10699.88,15.0
1182,464,24,2,61484.98,5.0
1183,464,17,3,51126.99,0.0
1184,465,100,1,47242.23,0.0
1185,465,85,3,29027.72,0.0
1186,465,97,2,48283.78,5.0
1187,465,3,4,4965.67,20.0
1188,466,35,1,40574.09,5.0
1189,466,71,3,48097.15,10.0
1190,466,54,3,14466.19,5.0
1191,466,17,1,51126.99,20.0
1192,467,36,3,29220.56,5.0
1193,467,29,4,4861.83,20.0
1194,468,65,4,25655.99,10.0
1195,469,14,3,18638.1,20.0
1196,470,55,2,26946.51,5.0
1197,471,6,3,23477.27,10.0
1198,471,87,1,9968.06,5.0
1199,471,24,3,61484.98,10.0
1200,472,32,3,47773.55,0.0
1201,472,14,3,18638.1,20.0
1202,472,26,3,44612.14,10.0
1203,473,49,4,6186.77,5.0
1204,474,14,3,18638.1,10.0
1205,474,2,3,37058.41,15.0
1206,474,69,3,9404.11,20.0
1207,474,27,2,4568.95,20.0
1208,475,15,4,38780.21,0.0
1209,475,19,4,5338.31,15.0
1210,476,91,2,19216.8,5.0
1211,476,100,1,47242.23,20.0
1212,477,30,1,29540.77,0.0
1213,477,53,4,29550.3,20.0
1214,477,7,2,35676.25,10.0
1215,477,82,2,60550.55,5.0
1216,478,35,1,40574.09,0.0
1217,478,38,3,45556.45,0.0
1218,478,61,1,32317.12,15.0
1219,479,78,2,27415.0,0.0
1220,479,55,2,26946.51,5.0
1221,480,2,4,37058.41,20.0
1222,480,20,4,8509.0,20.0
1223,480,14,2,18638.1,5.0
1224,480,26,3,44612.14,5.0
1225,481,98,2,8416.8,5.0
1226,481,20,1,8509.0,5.0
1227,481,77,3,15588.88,10.0
1228,482,55,4,26946.51,0.0
1229,483,96,3,36347.49,10.0
1230,484,21,3,20716.8,0.0
1231,484,52,1,11464.42,10.0
1232,484,58,3,33801.25,15.0
1233,484,82,2,60550.55,20.0
1234,485,21,3,20716.8,10.0
1235,485,12,1,18914.62,0.0
1236,486,11,3,14798.13,0.0
1237,487,29,3,4861.83,10.0
1238,488,75,2,40520.0,0.0
1239,489,17,4,51126.99,20.0
1240,489,54,4,14466.19,20.0
1241,489,98,3,8416.8,15.0
1242,490,64,2,47322.35,10.0
1243,490,71,4,48097.15,0.0
1244,490,14,2,18638.1,5.0
1245,491,23,2,30218.35,20.0
1246,492,88,4,9404.09,15.0
1247,492,74,3,14704.14,0.0
1248,493,5,2,55145.14,5.0
1249,493,74,3,14704.14,10.0
1250,493,66,2,2891.58,10.0
1251,494,64,1,47322.35,15.0
1252,494,32,3,47773.55,20.0
1253,494,24,2,61484.98,10.0
1254,495,62,2,49282.11,15.0
1255,495,72,3,3049.09,10.0
1256,495,81,1,46748.32,10.0
1257,496,4,2,13786.06,0.0
1258,496,91,3,19216.8,5.0
1259,496,59,1,2005.93,0.0
1260,497,34,2,1627.35,5.0
1261,497,27,4,4568.95,10.0
1262,497,60,2,6814.56,5.0
1263,497,76,2,22659.67,10.0
1264,498,49,2,6186.77,5.0
1265,499,43,3,19550.36,10.0
1266,499,37,2,4157.84,20.0
1267,500,56,1,51601.9,15.0
1268,501,30,2,29540.77,5.0
1269,501,6,4,23477.27,0.0
1270,502,13,1,10699.88,20.0
1271,502,16,2,20180.87,20.0
1272,503,9,1,6781.71,20.0
1273,503,76,3,22659.67,15.0
1274,504,55,1,26946.51,10.0
1275,504,33,3,29766.53,15.0
1276,504,71,3,48097.15,0.0
1277,504,50,2,15587.26,10.0
1278,505,52,3,11464.42,15.0
1279,505,63,1,17704.09,10.0
1280,505,73,1,1218.25,15.0
1281,505,37,3,4157.84,10.0
1282,506,6,2,23477.27,15.0
1283,506,68,4,50546.01,10.0
1284,507,88,2,9404.09,15.0
1285,508,2,1,37058.41,10.0
1286,508,89,4,8490.11,0.0
1287,508,61,2,32317.12,0.0
1288,508,36,1,29220.56,5.0
1289,509,69,4,9404.11,0.0
1290,509,77,3,15588.88,0.0
1291,509,78,4,27415.0,0.0
1292,510,40,3,48648.82,0.0
1293,511,34,3,1627.35,10.0
1294,511,74,2,14704.14,20.0
1295,512,13,1,10699.88,5.0
1296,513,66,1,2891.58,15.0
1297,513,94,2,21142.54,20.0
1298,514,91,2,19216.8,10.0
1299,514,55,2,26946.51,0.0
1300,515,68,2,50546.01,20.0
1301,515,12,3,18914.62,15.0
1302,516,30,4,29540.77,20.0
1303,516,23,1,30218.35,5.0
1304,516,63,3,17704.09,5.0
1305,517,84,1,48821.23,5.0
1306,517,26,1,44612.14,0.0
1307,517,90,1,9479.51,10.0
1308,518,30,4,29540.77,20.0
1309,519,4,1,13786.06,15.0
1310,519,63,1,17704.09,20.0
1311,519,65,3,25655.99,0.0
1312,519,14,1,18638.1,5.0
1313,520,1,4,61223.09,20.0
1314,521,65,4,25655.99,5.0
1315,521,89,1,8490.11,5.0
1316,521,3,3,4965.67,20.0
1317,522,16,4,20180.87,5.0
1318,522,80,1,49525.87,0.0
1319,522,90,3,9479.51,20.0
1320,523,32,3,47773.55,20.0
1321,523,44,4,49431.27,20.0
1322,523,61,1,32317.12,20.0
1323,524,62,4,49282.11,20.0
1324,525,71,2,48097.15,10.0
1325,525,30,1,29540.77,20.0
1326,525,52,1,11464.42,20.0
1327,526,52,2,11464.42,10.0
1328,527,89,3,8490.11,15.0
1329,527,2,1,37058.41,0.0
1330,528,32,2,47773.55,15.0
1331,528,79,1,59063.2,15.0
1332,529,67,2,44330.85,10.0
1333,530,40,2,48648.82,5.0
1334,530,88,3,9404.09,15.0
1335,531,73,4,1218.25,20.0
1336,532,75,3,40520.0,0.0
1337,532,32,4,47773.55,10.0
1338,532,33,2,29766.53,0.0
1339,533,95,3,7395.63,20.0
1340,534,5,4,55145.14,20.0
1341,534,50,3,15587.26,10.0
1342,534,38,2,45556.45,0.0
1343,534,83,3,26329.7,0.0
1344,535,49,2,6186.77,5.0
1345,535,95,1,7395.63,0.0
1346,535,78,3,27415.0,20.0
1347,536,33,3,29766.53,15.0
1348,537,26,2,44612.14,5.0
1349,537,69,4,9404.11,5.0
1350,537,9,4,6781.71,15.0
1351,538,81,4,46748.32,0.0
1352,538,23,2,30218.35,5.0
1353,538,84,1,48821.23,15.0
1354,539,80,4,49525.87,15.0
1355,540,15,2,38780.21,10.0
1356,541,42,2,17365.38,0.0
1357,541,17,3,51126.99,10.0
1358,541,91,4,19216.8,15.0
1359,541,99,2,9112.95,5.0
1360,542,63,3,17704.09,20.0
1361,542,64,2,47322.35,0.0
1362,543,40,2,48648.82,5.0
1363,543,35,3,40574.09,20.0
1364,543,91,1,19216.8,20.0
1365,543,60,3,6814.56,20.0
1366,544,99,3,9112.95,10.0
1367,544,66,3,2891.58,20.0
1368,545,3,3,4965.67,5.0
1369,545,83,2,26329.7,5.0
1370,545,75,1,40520.0,0.0
1371,545,69,1,9404.11,10.0
1372,546,23,2,30218.35,10.0
1373,546,41,2,7195.64,5.0
1374,546,95,3,7395.63,20.0
1375,547,12,1,18914.62,10.0
1376,548,16,1,20180.87,10.0
1377,548,5,4,55145.14,10.0
1378,548,100,1,47242.23,0.0
1379,548,53,3,29550.3,10.0
1380,549,34,2,1627.35,15.0
1381,549,67,3,44330.85,10.0
1382,549,37,2,4157.84,5.0
1383,550,28,4,51188.01,0.0
1384,551,54,1,14466.19,20.0
1385,552,43,2,19550.36,0.0
1386,552,44,3,49431.27,5.0
1387,552,45,4,13140.29,20.0
1388,552,75,4,40520.0,5.0
1389,553,93,4,35451.03,15.0
1390,553,12,4,18914.62,10.0
1391,553,37,1,4157.84,5.0
1392,553,27,3,4568.95,5.0
1393,554,83,3,26329.7,5.0
1394,555,1,1,61223.09,10.0
1395,555,45,3,13140.29,10.0
1396,555,73,4,1218.25,10.0
1397,556,92,3,51582.74,10.0
1398,556,66,1,2891.58,10.0
1399,556,80,4,49525.87,15.0
1400,557,29,3,4861.83,20.0
1401,558,80,1,49525.87,20.0
1402,558,85,3,29027.72,20.0
1403,559,90,2,9479.51,5.0
1404,559,59,2,2005.93,10.0
1405,559,5,4,55145.14,5.0
1406,559,42,3,17365.38,20.0
1407,560,25,2,24414.21,0.0
1408,560,29,4,4861.83,15.0
1409,560,68,1,50546.01,5.0
1410,561,97,2,48283.78,0.0
1411,561,95,1,7395.63,0.0
1412,562,67,2,44330.85,5.0
1413,562,9,2,6781.71,20.0
1414,562,31,3,41426.86,5.0
1415,562,95,3,7395.63,15.0
1416,563,77,1,15588.88,5.0
1417,564,92,2,51582.74,5.0
1418,564,50,4,15587.26,20.0
1419,565,69,3,9404.11,10.0
1420,565,92,4,51582.74,5.0
1421,566,71,4,48097.15,0.0
1422,566,3,4,4965.67,10.0
1423,567,6,1,23477.27,5.0
1424,567,16,1,20180.87,5.0
1425,567,73,4,1218.25,0.0
1426,567,62,3,49282.11,20.0
1427,568,11,3,14798.13,15.0
1428,568,69,3,9404.11,5.0
1429,568,48,2,55719.32,20.0
1430,568,35,4,40574.09,0.0
1431,569,69,4,9404.11,10.0
1432,569,13,3,10699.88,5.0
1433,569,85,1,29027.72,10.0
1434,569,59,2,2005.93,15.0
1435,570,69,3,9404.11,15.0
1436,570,97,3,48283.78,10.0
1437,571,26,4,44612.14,15.0
1438,571,31,2,41426.86,0.0
1439,571,43,2,19550.36,20.0
1440,571,57,3,28954.69,0.0
1441,572,97,2,48283.78,15.0
1442,573,9,2,6781.71,15.0
1443,573,42,2,17365.38,5.0
1444,574,26,2,44612.14,15.0
1445,574,100,2,47242.23,5.0
1446,575,72,3,3049.09,0.0
1447,575,27,1,4568.95,5.0
1448,575,40,1,48648.82,10.0
1449,575,85,4,29027.72,5.0
1450,576,22,2,17067.94,10.0
1451,576,5,3,55145.14,20.0
1452,577,59,4,2005.93,10.0
1453,578,27,4,4568.95,15.0
1454,579,30,3,29540.77,20.0
1455,579,20,1,8509.0,15.0
1456,580,86,1,19658.07,15.0
1457,580,70,3,1424.63,10.0
1458,580,4,2,13786.06,0.0
1459,580,60,4,6814.56,0.0
1460,581,68,4,50546.01,5.0
1461,581,86,4,19658.07,0.0
1462,581,69,2,9404.11,10.0
1463,581,58,4,33801.25,0.0
1464,582,65,1,25655.99,15.0
1465,583,98,3,8416.8,20.0
1466,584,28,2,51188.01,0.0
1467,585,33,3,29766.53,15.0
1468,586,6,3,23477.27,5.0
1469,587,29,1,4861.83,10.0
1470,587,27,2,4568.95,20.0
1471,587,36,2,29220.56,0.0
1472,587,22,3,17067.94,0.0
1473,588,77,4,15588.88,20.0
1474,588,47,4,23051.77,5.0
1475,588,38,2,45556.45,5.0
1476,588,65,3,25655.99,15.0
1477,589,66,2,2891.58,15.0
1478,589,92,4,51582.74,20.0
1479,589,39,1,60636.43,10.0
1480,589,51,1,9186.86,5.0
1481,590,96,4,36347.49,20.0
1482,590,14,4,18638.1,20.0
1483,590,70,3,1424.63,20.0
1484,590,16,3,20180.87,0.0
1485,591,31,4,41426.86,20.0
1486,591,91,4,19216.8,10.0
1487,591,58,1,33801.25,20.0
1488,591,43,1,19550.36,0.0
1489,592,73,1,1218.25,0.0
1490,592,19,1,5338.31,15.0
1491,593,8,2,22821.11,15.0
1492,593,79,1,59063.2,5.0
1493,593,56,1,51601.9,5.0
1494,593,29,4,4861.83,5.0
1495,594,22,1,17067.94,15.0
1496,595,8,3,22821.11,10.0
1497,595,72,1,3049.09,5.0
1498,595,17,3,51126.99,20.0
1499,595,36,1,29220.56,10.0
1500,596,28,2,51188.01,20.0
1501,596,44,1,49431.27,0.0
1502,596,97,3,48283.78,20.0
1503,596,90,4,9479.51,15.0
1504,597,43,2,19550.36,0.0
1505,597,36,2,29220.56,20.0
1506,598,26,4,44612.14,15.0
1507,598,29,2,4861.83,0.0
1508,598,14,1,18638.1,20.0
1509,599,58,2,33801.25,0.0
1510,599,51,2,9186.86,15.0
1511,599,85,1,29027.72,0.0
1512,600,72,1,3049.09,15.0
1513,600,52,3,11464.42,20.0
1514,601,95,3,7395.63,5.0
1515,601,82,1,60550.55,20.0
1516,601,51,2,9186.86,20.0
1517,601,42,2,17365.38,20.0
1518,602,76,3,22659.67,20.0
1519,602,75,4,40520.0,15.0
1520,602,21,2,20716.8,20.0
1521,603,57,4,28954.69,20.0
1522,604,10,3,36772.23,0.0
1523,604,34,1,1627.35,5.0
1524,605,50,1,15587.26,5.0
1525,605,14,3,18638.1,20.0
1526,606,89,4,8490.11,15.0
1527,606,55,1,26946.51,15.0
1528,606,96,2,36347.49,10.0
1529,606,4,1,13786.06,20.0
1530,607,84,2,48821.23,20.0
1531,607,15,3,38780.21,15.0
1532,608,68,1,50546.01,5.0
1533,609,1,3,61223.09,5.0
1534,610,18,3,39067.76,15.0
1535,610,71,3,48097.15,0.0
1536,610,75,3,40520.0,5.0
1537,611,11,2,14798.13,5.0
1538,611,94,4,21142.54,10.0
1539,612,73,4,1218.25,10.0
1540,612,89,1,8490.11,10.0
1541,612,38,3,45556.45,5.0
1542,613,57,4,28954.69,5.0
1543,614,1,4,61223.09,10.0
1544,614,71,1,48097.15,10.0
1545,615,21,3,20716.8,20.0
1546,615,83,4,26329.7,10.0
1547,615,57,2,28954.69,20.0
1548,615,9,4,6781.71,5.0
1549,616,98,2,8416.8,15.0
1550,616,24,4,61484.98,5.0
1551,616,71,2,48097.15,15.0
1552,617,70,1,1424.63,10.0
1553,617,74,2,14704.14,5.0
1554,617,89,4,8490.11,15.0
1555,617,77,3,15588.88,20.0
1556,618,65,1,25655.99,5.0
1557,619,55,3,26946.51,15.0
1558,620,38,1,45556.45,0.0
1559,620,93,2,35451.03,10.0
1560,621,98,4,8416.8,5.0
1561,621,3,2,4965.67,10.0
1562,621,13,4,10699.88,20.0
1563,621,26,1,44612.14,10.0
1564,622,1,3,61223.09,5.0
1565,622,25,3,24414.21,15.0
1566,622,79,2,59063.2,0.0
1567,622,52,3,11464.42,10.0
1568,623,53,3,29550.3,10.0
1569,623,82,1,60550.55,0.0
1570,623,13,1,10699.88,5.0
1571,623,90,3,9479.51,0.0
1572,624,27,4,4568.95,20.0
1573,625,5,2,55145.14,0.0
1574,625,2,4,37058.41,10.0
1575,626,45,4,13140.29,0.0
1576,626,23,3,30218.35,0.0
1577,627,75,1,40520.0,15.0
1578,627,4,2,13786.06,0.0
1579,628,26,3,44612.14,5.0
1580,628,20,3,8509.0,5.0
1581,628,94,4,21142.54,20.0
1582,628,84,1,48821.23,15.0
1583,629,73,1,1218.25,5.0
1584,629,13,2,10699.88,15.0
1585,629,23,2,30218.35,5.0
1586,629,93,4,35451.03,10.0
1587,630,87,2,9968.06,10.0
1588,630,20,4,8509.0,15.0
1589,630,69,1,9404.11,15.0
1590,630,94,4,21142.54,10.0
1591,631,90,4,9479.51,5.0
1592,631,91,1,19216.8,10.0
1593,631,64,2,47322.35,10.0
1594,631,2,1,37058.41,0.0
1595,632,32,1,47773.55,5.0
1596,632,77,2,15588.88,5.0
1597,633,69,4,9404.11,15.0
1598,633,29,3,4861.83,10.0
1599,634,97,3,48283.78,10.0
1600,634,25,1,24414.21,10.0
1601,634,21,3,20716.8,10.0
1602,634,14,3,18638.1,20.0
1603,635,63,2,17704.09,20.0
1604,636,64,4,47322.35,5.0
1605,636,87,2,9968.06,5.0
1606,637,57,2,28954.69,5.0
